latitude,longitude,t0,t100,t200,t300,t400,t500,t600,t700,t800,t900,t1000,t1100,t1200,t1300,t1400,t1500,t1600,t1700,t1800,t1900,t2000,t2100,t2200,t2300,t2400,t2500,t2600,t2700,t2800,t2900,t3000,t3100,t3200,t3300,t3400,t3500,t3600,t3700,t3800,t3900,t4000,t4100,t4200,t4300,t4400,t4500,t4600,t4700,t4800,t4900,t5000,t5100,t5200,t5300,t5400,t5500,t5600,t5700,t5800,t5900,t6000,t6100,t6200,t6300,t6400,t6500,t6600,t6700,t6800,t6900,t7000,t7100,t7200,t7300,t7400,t7500,t7600,t7700,t7800,t7900,t8000,t8100,t8200,t8300,t8400,t8500,t8600,t8700,t8800,t8900,t9000,t9100,t9200,t9300,t9400,t9500,t9600,t9700,t9800,t9900,t10000,t10100,t10200,t10300,t10400,t10500,t10600,t10700,t10800,t10900,t11000,t11100,t11200,t11300,t11400,t11500,t11600,t11700,t11800,t11900,t12000,t12100,t12200,t12300,t12400,t12500,t12600,t12700,t12800,t12900,t13000,t13100,t13200,t13300,t13400,t13500,t13600,t13700,t13800,t13900,t14000,t14100,t14200,t14300,t14400,t14500,t14600,t14700,t14800,t14900,t15000,t15100,t15200,t15300,t15400,t15500,t15600,t15700,t15800,t15900,t16000,t16100,t16200,t16300,t16400,t16500,t16600,t16700,t16800,t16900,t17000,t17100,t17200,t17300,t17400,t17500,t17600,t17700,t17800,t17900,t18000,t18100,t18200,t18300,t18400,t18500,t18600,t18700,t18800,t18900,t19000,t19100,t19200,t19300,t19400,t19500,t19600,t19700,t19800,t19900,t20000,t20100,t20200,t20300,t20400,t20500,t20600,t20700,t20800,t20900,t21000,t21100,t21200,t21300,t21400,t21500,t21600,t21700,t21800,t21900,t22000
68.4,-159.2,,0.022158958,0.109495203,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.173250662,0.138866707,0.095886765,0.052906822,0.009926879,-0.033053063,-0.076033006,-0.119012949,-0.091505785,-0.048525843,-0.0055459,0.037434043,0.080413985,0.123393928,0.166373871,0.161216278,0.14688963,0.132562982,0.118236335,0.103909687,0.08958304,0.075256392,0.110160533,0.153078988,0.195997443,0.238915898,0.281834352,0.324752807,0.367671262,0.335858111,0.292878169,0.249898226,0.206918283,0.163938341,0.120958398,0.077978455,0.107285078,0.145525996,0.183766914,0.222007832,0.260248749,0.311018902,0.368243508,0.425468115,0.482692722,0.539917328,0.597141935,0.654366541,0.667058425,0.657816281,0.648574137,0.639331992,0.630089848,0.620847704,0.61160556,0.602363416,0.593121271,0.583879127,0.574636983,0.561073011,0.546746364,0.532419716,0.518093068,0.503766421,0.489439773,0.475113126,0.460786478,0.446459831,0.432133183,0.417806535,0.403479888,0.38915324,0.374826593,0.313917328,0.247250662,0.180583995,0.113917328,0.047250662,-0.019416005,-0.097665673,-0.177346948,-0.257028223,-0.336709498,-0.416390773,-0.3920188,-0.35209864,-0.31217848,-0.272258321,-0.232338161,-0.397893617,-0.596898592,-0.457314123,-0.257978574,-0.058643026,0.140414841,0.339419816,0.152652655,-0.113128076,-0.378908807,-0.508749338,-0.608749338,-0.300381179,0.097628771,0.416250662,0.674743199,0.923499418,0.893516442,0.793848668,0.694180894,0.515250662,0.401963533,0.361250662,-0.038749338,0.029250662,-0.544571121,-0.418749338,-0.126749338,-0.126749338,-0.050749338,-0.026749338,-0.177742716,-0.402180373,-0.703904511,-1.005628649,-1.307352787,-1.609076925,-1.789206676,-1.891595755,-1.993984833,-1.749198318,-1.626749338,-1.671011634,-1.732487043,-1.793962453,-1.855437863,-1.916913273,-1.750525562,-1.540735352,-1.330945143,-2.018514044,-2.526749338,-2.526749338,-2.526749338,-2.526749338,-2.527931372,-2.551572034,-2.575212695,-2.598853357,-2.622494019,-2.839485188,-3.09891915,-3.358353112,-3.617787074,-3.812548155,-3.960477149,-4.108406143,-4.207064299,-4.108639102,-4.010213905,-3.911788709,-3.813363512,-3.735259977,-3.806181963,-3.877103948,-3.948025934,-4.01894792,-4.005251754,-3.981097165,-3.956942575,-3.932787986,-3.886480882,-3.832789607,-3.779098332,-3.725407057,-3.671715781,-3.618024506,-3.564333231,-3.539497214,-3.581990132,-3.62448305,-3.666975967,-3.709468885,-3.751961803,-3.794454721,-3.826749338,-3.826749338,-3.826749338,-3.826749338,-3.826749338,-3.826749338,-3.825307031,-3.681076262,-3.536845492,-3.392614723,-3.248383954,-3.104153185,-2.959922415,-3.032228791,-3.169215092,-3.306201393,-3.443187695,-3.580173996,-3.717160297
41.8,-47.4,,,,,,,1.519158613,1.438077532,1.356996451,1.27591537,1.314244608,1.382426427,1.450608245,1.518790063,1.404475273,1.016415572,0.62835587,0.240296169,-0.147763533,-0.535823234,-0.923882936,-0.952800846,-0.827800846,-0.702800846,-0.577800846,-0.568300846,-0.608300846,-0.365300846,1.009699154,1.184699154,0.559699154,0.464962312,0.491278101,0.517593891,0.54390968,0.538077532,0.484023478,0.429969424,0.37591537,0.459699154,0.602556297,0.74541344,-7.040300846,-5.040300846,-3.040300846,-1.040300846,0.559699154,-0.245564004,-2.92977453,-3.860300846,-2.160300846,-0.992932425,-0.624511372,-1.094147,-1.860300846,-0.460300846,0.413545308,-0.817223923,-0.175300846,0.674699154,-2.009531615,-2.340300846,-0.840300846,0.082776077,0.609699154,-0.355115661,-1.947708254,-3.540300846,-0.803458741,1.021237615,-5.363377769,-3.640300846,-0.700300846,-0.765300846,0.109699154,-1.340300846,-1.715300846,-0.340300846,-0.140300846,-0.316491322,-0.268872275,0.039699154,0.006365821,-1.126967513,-0.115300846,0.789699154,0.615949154,-0.196550846,0.329699154,0.615949154,0.469609064,-0.431291837,0.67426869,1.301438284,1.282954968,-0.401170411,0.613545308,0.739699154,1.094993271,0.789244608,0.755532487,1.216643598,-0.464719451,0.920810265,0.752006846,0.315254709,0.793032487,0.530069524,0.375540738,0.627754709,0.324055589,-0.212523068,0.791382322,0.559699154,0.559699154,-0.305818088,-0.989423653,-1.954335934,-2.919248215,-3.884160495,-4.61421389,-4.84519215,-5.076170411,-5.307148672,-5.538126933,-5.769105194,-6.000083455,-6.231061716,-5.889081334,-5.523227675,-3.559050846,0.003449154,0.850608245,0.659699154,0.323335517,0.173984868,0.316842011,0.204143598,0.233773228,1.073984868,0.859699154,-0.058482664,1.293032487,0.688545308,1.091842011,-1.671432922,-11.42997027,-11.2233587,-11.01674713,-11.05280085,-11.23137227,-11.21033239,-11.17878665,-11.14724091,-10.91144999,-10.61805146,-10.32465292,-10.03125439,-10.11388575,-10.31963969,-10.11302812,-9.906416549,-10.48791989,-10.94245912,-11.01764327,-10.74507086,-10.47249846,-10.19992606,-9.927353657,-9.654781255,-9.593268883,-9.684593084,-9.775917285,-9.867241485,-9.559678009,-7.656563822,-5.753449635,-4.419019382,-4.350369496,-4.28171961,-4.213069725,-4.144419839,-4.014548338,-3.880769074,-3.746989809,-3.196822585,-2.624740205,-2.052657826,-1.480575446,-1.601546521,-2.224383891,-2.847221261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.9,-74.6,,,,,,,-3.863130716,-3.915630716,-3.915630716,-3.437059287,-3.455630716,-3.67991643,-3.595630716,-3.04991643,-3.255630716,-3.05991643,-3.138487859,-3.435630716,-3.565630716,-3.403130716,-2.878130716,-2.69991643,-2.45991643,-2.254202144,-2.23991643,-2.285630716,-2.328487859,-2.298130716,-2.195630716,-2.101880716,-1.781345002,-2.345630716,-2.297059287,-2.310630716,-1.97991643,-1.980630716,-1.955630716,-1.933130716,-1.891345002,-1.805630716,-1.78991643,-1.197059287,-1.445630716,-1.099380716,-1.248487859,-1.494380716,-1.647059287,-1.384202144,-1.30991643,-1.352773573,-1.035630716,-0.978487859,-0.673130716,-1.035630716,-0.901345002,-0.501345002,-0.875630716,-0.431345002,-0.310630716,-0.504202144,-0.220630716,-0.125630716,-0.365630716,-0.404202144,-0.245630716,-0.261345002,-0.263130716,-0.085630716,-0.276880716,-0.45991643,-0.534380716,-0.395630716,-0.315630716,-0.468487859,-0.474202144,-0.745630716,-0.713130716,-0.440630716,-0.535630716,-0.581880716,-0.361880716,-0.478964049,-0.345630716,-1.015630716,0.064369284,-7.52E-05,0.126369284,-0.185630716,-0.041630716,-0.233630716,-0.167630716,-0.265630716,-0.681630716,-0.783630716,-0.358964049,-0.403630716,-0.459630716,-0.199630716,-0.253630716,0.054369284,-0.201630716,-0.473630716,-0.488964049,0.044369284,-0.765630716,0.214369284,0.034369284,0.134369284,-0.695630716,-0.845630716,0.504369284,-0.965630716,1.094369284,0.804369284,1.284369284,1.974369284,1.801035951,1.892702618,0.831292361,-0.185630716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,141.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.6,-9.5,,,,,,-3.006978143,-2.780194409,-2.577236923,-2.40626246,-2.315305315,-1.792024353,-1.930573337,-2.276127866,-1.926418993,-2.341483688,-1.934187015,-1.781885683,-1.989530711,-1.954095628,-1.843498252,-2.058342865,-1.935414689,-1.536992727,-1.149002396,-1.580601153,-1.323525876,-1.33462049,-1.248032834,-1.112824362,-1.176932767,-1.067785084,-0.572588698,-1.251926221,-1.236646043,-0.739607551,-0.587828289,-0.659463805,-0.898402116,-0.278536545,-0.556815722,-0.783379833,-0.82242098,-0.628260723,-0.782473253,-0.749736341,-0.491085008,-0.1251676,-0.416525975,-0.671497225,-0.728104648,-0.474202773,-0.630755682,-0.733652303,-0.761281408,-1.037586389,-0.856109278,-0.495763523,-0.153136385,-0.40703826,-0.358087472,-0.3443469,-0.432022951,-0.409619844,-0.138246534,-0.063658378,-0.233324918,0.127188979,0.443060282,0.727908767,-0.143727597,-0.697242748,-0.291182142,-0.214818506,-0.323909415,-0.181000324,0.001545131,0.256090585,0.205363312,0.020878464,-0.082151839,-0.223000324,-0.423000324,-0.497424566,-0.514091233,-0.392879112,-0.253000324,-0.08936396,0.261491997,0.662115189,0.415332884,0.163855454,0.187096998,0.388278942,0.518137695,0.396590271,0.275042846,0.36700437,0.501125666,0.574999676,0.574999676,0.569429128,0.481426781,0.393424434,0.27132672,0.13296194,-0.073271858,-0.444064785,0.008469825,0.342459203,-0.316604802,-1.049471059,-1.191911905,-0.533571752,-0.788913367,-0.695000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75.1,123.4,,0.447838236,0.263999852,0.248761757,0.058339475,-0.13033977,0.445999852,-0.236000148,0.963999852,0.369940447,0.462019654,0.463999852,0.939490049,0.775881041,0.763999852,0.490732526,0.373900843,0.363999852,0.272163118,0.639510057,-0.095596107,0.445632506,0.366020055,-0.420000148,-0.436000148,0.058949347,0.162019654,0.06697015,1.120435496,0.604776552,0.381646911,0.805747425,-0.085019755,0.101254754,0.163999852,0.714485289,0.787529264,1.062039068,0.728705735,0.278851338,0.447999852,0.353108763,0.263999852,0.263999852,0.263999852,0.636448832,0.300082327,0.324824595,-0.053525921,0.556783358,0.301499852,0.17018542,0.551628718,0.353583186,-0.148371282,-0.231789621,0.691083186,0.39389676,0.812453461,0.288999852,0.363999852,0.331708186,0.263999852,0.224824595,0.121291519,0.018081485,-0.036000148,-0.248500148,0.131010162,0.268081485,-0.183422828,-0.800210674,-0.280444592,-0.499265454,-0.446204229,0.174999852,-0.07842439,-0.018353089,0.063999852,-0.418524419,-0.636000148,-0.762923224,-0.543547317,-0.388336596,-0.29861697,-0.097468037,-0.066275377,-0.136000148,-0.110312074,0.063999852,0.063999852,-0.274738886,0.044733797,0.163999852,0.457577834,0.46216499,0.349185038,0.641569946,0.817773437,0.535428424,0.783047472,0.834873639,0.629384468,0.387300823,0.639490049,0.193411617,1.153320241,0.085359076,-0.032078579,-0.416198167,-0.249725638,0.034873639,-0.722407914,0.016941029,0.246524124,-0.354868072,-0.177509581,-0.507153994,-0.421714433,-0.806093605,-1.602990439,-1.985038609,-2.215047767,-2.394823677,-2.602666814,-3.036000148,-3.310285862,-4.040854516,-4.219495293,-3.856192455,-3.919809671,-3.812470736,-3.683169959,-4.101384763,-3.236000148,-3.141660525,-3.768692455,-3.064571576,-3.571514166,-3.883169959,-3.528452978,-3.336000148,-3.002666814,-2.930392671,-2.723156111,-2.169333481,-2.550018839,-3.493798313,-3.84814968,-4.70359274,-4.055444592,-3.676740888,-3.472697395,-4.102666814,-4.132226563,-4.524889036,-5.054868072,-4.843547317,-4.691555703,-4.964302034,-4.86590669,-5.005444592,-5.300151091,-5.666841269,-5.924571576,-5.63885729,-6.369333481,-6.436000148,-6.5154394,-6.610285862,-6.970862533,-7.136000148,-7.354868072,-7.341607624,-7.348264298,-7.671779964,-7.793143005,-7.936000148,-8.032226563,-8.525719774,-8.439703851,-8.532296444,-8.443692455,-8.779925381,-8.672538609,-8.406754864,-8.550285862,-8.436000148,-8.583619195,-8.618353089,-8.877176618,-9.026196226,-8.615208068,-8.495000148,-8.530000148,-8.807000148,-8.86832338,-8.360489943,-8.597855818,-8.814350663,-8.863835199,-9.070020766,-8.557276743,-8.336000148,-8.981161438,-9.310468233,-8.2244212,-8.531744828,-8.72323419,-8.470066082,-8.194064664,-8.551384763,-8.136000148,-8.281055093,-8.610725422,-8.460444592,-8.565787382,-8.373078799,-8.336000148,-8.768608843,-9.145677567
-77.3,39.7,,,,,,,,0.1935,0.2735,0.3535,0.4335,0.5135,0.5935,0.3935,0.1935,-0.0065,-0.2065,-0.4065,-0.5265,-0.6465,-0.7665,-0.8865,-1.0065,-0.9265,-0.8465,-0.7665,-0.6865,-0.6065,-0.4465,-0.2865,-0.1265,0.0335,0.1935,0.1935,0.1935,0.1935,0.1935,0.1935,0.1735,0.1535,0.1335,0.1135,0.0935,-0.0265,-0.1465,-0.2665,-0.3865,-0.5065,-0.3665,-0.2265,-0.0865,0.0535,0.1935,0.0335,-0.1265,-0.2865,-0.4465,-0.6065,-0.6265,-0.6465,-0.6665,-0.6865,-0.7065,-0.6065,-0.5065,-0.4065,-0.3065,-0.2065,-0.2665,-0.3265,-0.3865,-0.4465,-0.5065,-0.5265,-0.5465,-0.5665,-0.5865,-0.6065,-0.6665,-0.7265,-0.7865,-0.8465,-0.9065,-0.8465,-0.7865,-0.7265,-0.6665,-0.6065,-0.4665,-0.3265,-0.1865,-0.0465,0.0935,0.1735,0.2535,0.3335,0.4135,0.4935,0.5135,0.5335,0.5535,0.5735,0.5935,0.5935,0.5935,0.5935,0.5935,0.5935,0.5335,0.4735,0.4135,0.3535,0.2935,0.1935,0.0935,-0.0065,-0.1065,-0.2065,-0.5265,-0.8465,-1.1665,-1.4865,-1.8065,-1.8065,-1.8065,-1.8065,-1.8065,-1.8065,-2.1465,-2.4865,-2.8265,-3.1665,-3.5065,-3.4665,-3.4265,-3.3865,-3.3465,-3.3065,-3.2265,-3.1465,-3.0665,-2.9865,-2.9065,-2.8865,-2.8665,-2.8465,-2.8265,-2.8065,-3.0465,-3.2865,-3.5265,-3.7665,-4.0065,-3.8665,-3.7265,-3.5865,-3.4465,-3.3065,-3.5465,-3.7865,-4.0265,-4.2665,-4.5065,-4.8465,-5.1865,-5.5265,-5.8665,-6.2065,-6.4665,-6.7265,-6.9865,-7.2465,-7.5065,-7.5065,-7.5065,-7.5065,-7.5065,-7.5065,-7.7865,-8.0665,-8.3465,-8.6265,-8.9065,-8.9865,-9.0665,-9.1465,-9.2265,-9.3065,-9.3265,-9.3465,-9.3665,-9.3865,-9.4065,-9.4665,-9.5265,-9.5865,-9.6465,-9.7065,-9.3465,-8.9865,-8.6265,-8.2665,-7.9065,-8.0665,-8.2265,-8.3865,-8.5465,-8.7065,-8.5265,-8.3465,-8.1665,-7.9865,-7.8065,-7.7665,-7.7265,-7.6865,-7.6465,-7.6065,-7.6665,-7.7265,-7.7865
67.5,-165,1.117073171,1.217073171,1.017073171,0.617073171,0.717073171,1.017073171,0.817073171,1.017073171,1.317073171,1.317073171,1.117073171,1.117073171,1.017073171,0.917073171,1.117073171,1.317073171,1.217073171,1.117073171,1.017073171,1.117073171,1.017073171,0.917073171,1.017073171,1.017073171,1.017073171,1.017073171,1.017073171,1.017073171,1.017073171,1.017073171,1.017073171,1.017073171,1.117073171,1.117073171,1.217073171,1.217073171,1.217073171,1.217073171,1.217073171,1.217073171,1.117073171,1.117073171,1.017073171,1.017073171,0.917073171,0.917073171,0.817073171,0.817073171,0.817073171,0.817073171,0.817073171,0.817073171,0.917073171,1.017073171,1.017073171,1.117073171,1.217073171,1.017073171,0.717073171,0.617073171,0.617073171,0.817073171,1.017073171,1.017073171,0.917073171,1.117073171,1.117073171,1.117073171,1.217073171,1.017073171,0.817073171,0.617073171,0.517073171,0.417073171,0.617073171,0.817073171,0.817073171,1.017073171,0.917073171,0.517073171,0.717073171,1.217073171,0.717073171,0.817073171,1.017073171,0.817073171,0.417073171,0.317073171,0.517073171,0.617073171,0.417073171,0.217073171,0.017073171,0.017073171,0.117073171,0.117073171,0.117073171,0.117073171,-0.082926829,-0.282926829,-0.482926829,-0.282926829,-0.082926829,0.117073171,0.217073171,0.117073171,-0.082926829,-0.182926829,-0.182926829,-0.182926829,-0.482926829,-0.582926829,-0.682926829,-0.682926829,-0.682926829,-0.582926829,-0.582926829,-0.582926829,-0.682926829,-0.682926829,-0.682926829,-0.582926829,-0.582926829,-0.482926829,-0.482926829,-0.382926829,-0.482926829,-0.482926829,-0.382926829,-0.382926829,-0.382926829,-0.382926829,-0.282926829,-0.282926829,-0.282926829,-0.282926829,-0.282926829,-0.382926829,-0.382926829,-0.482926829,-0.982926829,-1.082926829,-0.882926829,-0.682926829,-0.582926829,-0.482926829,-0.482926829,-0.482926829,-0.582926829,-0.782926829,-1.082926829,-1.482926829,-1.482926829,-1.582926829,-1.682926829,-1.882926829,-1.482926829,-1.782926829,-1.882926829,-1.882926829,-2.382926829,-2.282926829,-1.282926829,-0.682926829,-1.282926829,-1.582926829,-1.382926829,-0.882926829,-1.082926829,-0.782926829,-1.482926829,-2.582926829,-2.882926829,-3.282926829,-3.482926829,-3.182926829,-2.382926829,-1.582926829,-0.782926829,0.017073171,0.217073171,0.317073171,0.417073171,0.417073171,-0.882926829,-0.482926829,0.417073171,0.517073171,0.517073171,0.517073171,0.417073171,0.317073171,0.417073171,0.517073171,0.517073171,0.617073171,0.617073171,0.517073171,0.217073171,-0.282926829,-0.682926829,-1.082926829,-1.582926829,-1.982926829,-2.282926829,-2.482926829,-2.182926829,-2.082926829,-1.882926829,-1.782926829,-1.582926829,-1.482926829,-1.282926829,-1.282926829,-1.282926829,-1.382926829,-1.482926829,-1.482926829,-1.582926829,-1.682926829,-1.682926829
67.5,-137.5,1.129268293,2.129268293,1.429268293,1.529268293,1.529268293,1.329268293,1.329268293,1.429268293,1.529268293,1.529268293,1.329268293,1.229268293,1.329268293,1.429268293,1.629268293,1.729268293,1.629268293,1.529268293,1.429268293,1.329268293,1.429268293,1.629268293,1.829268293,1.829268293,1.729268293,1.529268293,1.429268293,1.429268293,1.529268293,1.429268293,1.329268293,1.429268293,1.229268293,1.329268293,1.329268293,1.329268293,1.329268293,1.429268293,1.529268293,1.529268293,1.629268293,1.829268293,2.029268293,1.929268293,1.729268293,1.729268293,1.729268293,1.529268293,1.229268293,1.329268293,1.529268293,1.729268293,1.729268293,1.829268293,1.929268293,1.829268293,1.729268293,1.729268293,1.629268293,1.429268293,1.429268293,1.529268293,1.629268293,1.829268293,1.729268293,1.729268293,1.929268293,2.029268293,2.229268293,2.229268293,2.129268293,2.029268293,2.129268293,2.229268293,2.129268293,1.729268293,1.829268293,1.829268293,1.829268293,1.629268293,1.429268293,1.229268293,1.229268293,1.429268293,1.629268293,1.729268293,1.229268293,1.529268293,1.329268293,1.029268293,1.029268293,1.029268293,0.829268293,0.729268293,0.829268293,0.829268293,0.729268293,0.529268293,0.129268293,0.029268293,0.129268293,0.229268293,-0.070731707,0.029268293,-0.070731707,-0.170731707,-0.470731707,-0.870731707,-1.070731707,-1.170731707,-1.370731707,-1.670731707,-1.770731707,-1.770731707,-1.470731707,-1.470731707,-1.270731707,-1.470731707,-1.470731707,-1.670731707,-1.570731707,-1.670731707,-1.770731707,-1.870731707,-1.870731707,-1.870731707,-2.070731707,-1.870731707,-1.970731707,-1.870731707,-1.470731707,-1.270731707,-1.170731707,-1.370731707,-1.470731707,-1.270731707,-1.070731707,-1.070731707,-1.270731707,-1.570731707,-1.970731707,-2.570731707,-2.870731707,-3.070731707,-2.570731707,-1.970731707,-2.370731707,-2.670731707,-1.870731707,-2.370731707,-2.970731707,-3.270731707,-3.570731707,-3.270731707,-2.670731707,-2.270731707,-2.270731707,-2.270731707,-2.270731707,-2.270731707,-2.170731707,-2.170731707,-2.170731707,-2.170731707,-2.170731707,-2.170731707,-2.270731707,-2.670731707,-2.970731707,-2.870731707,-3.170731707,-3.170731707,-3.170731707,-3.070731707,-2.970731707,-2.470731707,-2.170731707,-2.170731707,-4.270731707,-2.670731707,-2.770731707,-4.070731707,-4.070731707,-0.970731707,-3.070731707,-3.470731707,-3.370731707,-3.270731707,-3.270731707,-3.170731707,-3.070731707,-2.970731707,-3.070731707,-3.170731707,-3.170731707,-3.270731707,-3.370731707,-3.470731707,-3.470731707,-3.570731707,-3.370731707,-2.270731707,-1.570731707,-10.17073171,-5.470731707,-4.770731707,-3.570731707,-3.770731707,-4.070731707,-2.570731707,-2.970731707,-3.270731707,-3.470731707,-3.670731707,-3.970731707,-4.170731707,-4.370731707,-4.670731707,-4.770731707,-4.770731707,-4.870731707
62.5,-165,2.665853659,3.665853659,3.665853659,3.665853659,3.565853659,3.565853659,3.865853659,3.865853659,3.865853659,3.965853659,3.565853659,3.265853659,3.265853659,3.365853659,3.265853659,3.265853659,3.165853659,3.065853659,2.765853659,2.365853659,2.165853659,2.565853659,3.065853659,3.065853659,2.965853659,2.765853659,2.665853659,2.365853659,2.565853659,2.765853659,2.865853659,3.165853659,3.365853659,3.365853659,3.165853659,3.165853659,3.065853659,2.865853659,2.965853659,3.265853659,3.465853659,3.565853659,3.565853659,3.465853659,3.265853659,2.965853659,2.765853659,2.665853659,3.065853659,3.465853659,3.465853659,3.365853659,3.165853659,3.165853659,3.165853659,3.065853659,3.065853659,2.965853659,2.865853659,2.765853659,3.065853659,3.265853659,3.265853659,3.365853659,3.465853659,3.265853659,3.065853659,3.065853659,3.265853659,3.365853659,3.465853659,3.565853659,3.465853659,3.265853659,3.065853659,2.865853659,2.765853659,2.965853659,3.365853659,3.365853659,2.865853659,2.365853659,2.165853659,1.765853659,1.265853659,0.765853659,0.665853659,0.765853659,0.765853659,0.765853659,0.865853659,0.965853659,0.965853659,0.965853659,0.865853659,0.465853659,0.165853659,0.065853659,-0.034146341,-0.234146341,-0.534146341,-0.634146341,-0.634146341,-0.534146341,-0.434146341,-0.434146341,-0.334146341,-0.234146341,-0.334146341,-0.434146341,-0.734146341,-0.934146341,-1.334146341,-1.634146341,-1.834146341,-1.534146341,-1.234146341,-1.634146341,-1.034146341,-1.434146341,-1.334146341,-1.234146341,-1.034146341,-0.934146341,-0.834146341,-0.734146341,-1.034146341,-1.034146341,-1.334146341,-1.934146341,-1.834146341,-1.034146341,-0.334146341,0.365853659,0.465853659,0.065853659,-0.334146341,-0.634146341,-0.934146341,-0.834146341,-0.734146341,-0.734146341,-0.534146341,-1.134146341,-2.034146341,-2.634146341,-3.234146341,-2.734146341,-2.034146341,-1.234146341,-0.534146341,-0.334146341,-0.334146341,-0.334146341,-0.434146341,-0.634146341,-0.734146341,-0.834146341,-1.034146341,-1.134146341,-1.134146341,-1.234146341,-1.334146341,-1.334146341,-1.434146341,-1.534146341,-1.734146341,-1.834146341,-2.034146341,-2.234146341,-2.234146341,-2.134146341,-2.134146341,-2.034146341,-2.034146341,-2.034146341,-1.834146341,-1.534146341,-1.134146341,-0.834146341,-0.534146341,-0.334146341,-0.634146341,-0.634146341,-0.634146341,-0.634146341,-0.634146341,-0.634146341,-0.634146341,-0.634146341,-0.634146341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
